nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
Micaela Valentino Luna,Coronel,0,Apoyo familiar,Pública,399.75
Sr(a). Alma,Perez,1,Apoyo familiar,Privada,568.59
Sr(a). Alma,Perez,1,Beca,Privada,470.44
Paulina Correa,Medina,0,Crédito educativo,Pública,276.87
Paulina Correa,Medina,0,Otro,Pública,299.24
Aida,Corrales,0,Otro,Pública,241.47
Aida,Corrales,0,Apoyo familiar,Pública,433.55
Óscar,Daza,0,Crédito educativo,Pública,316.33
Alejandro,Restrepo,0,Apoyo familiar,Pública,347.21
Jorge Barragán,Quintanilla,0,Crédito educativo,Pública,332.88
Jorge Barragán,Quintanilla,0,Apoyo familiar,Pública,256.96
Jeremías Frutos,Barriga,0,Trabajo,Pública,212.88
Jeremías Frutos,Barriga,0,Apoyo familiar,Pública,381.63
Guadalupe Cordoba,Navarro,0,Trabajo,Pública,344.89
Guadalupe Cordoba,Navarro,0,Crédito educativo,Pública,293.17
Sr(a). Jazmin,Muñoz,0,Trabajo,Pública,304.26
Micaela Matías,Maldonado,0,Apoyo familiar,Pública,354.3
Sr(a). Eduardo,Quintanilla,0,Crédito educativo,Pública,270.98
Sr(a). Eduardo,Quintanilla,0,Apoyo familiar,Pública,336.22
Marisol Tatiana,Valencia,0,Trabajo,Pública,241.58
Olivia Mateo,Lopez,0,Trabajo,Pública,280.18
Héctor Castillo,Sánchez,0,Apoyo familiar,Pública,499.79
Lautaro Benjamin Zoe Jazmin,Franco,0,Crédito educativo,Pública,321.58
Pedro,Fernandez,0,Otro,Pública,240.63
Thiago Ezequiel,Fernandez,0,Crédito educativo,Pública,242.11
Fortunato,Galindo,0,Otro,Pública,443.37
Ciro,Fernandez,0,Apoyo familiar,Pública,319.81
Óliver Luis Manuel,Santana,1,Trabajo,Privada,286.49
Óliver Luis Manuel,Santana,1,Otro,Privada,482.99
Óliver Luis Manuel,Santana,1,Apoyo familiar,Privada,737.58
Óliver Luis Manuel,Santana,1,Beca,Privada,579.53
Sr(a). Lola,Carrizo,0,Otro,Pública,380.84
Sr(a). Lola,Carrizo,0,Apoyo familiar,Pública,219.5
Juan,Zabala-Pozuelo,0,Apoyo familiar,Pública,500.63
Ana Luisa Israel,Nevárez,0,Otro,Pública,468.52
Ana Luisa Israel,Nevárez,0,Apoyo familiar,Pública,395.26
Abraham Javier Alvarez,Sosa,0,Trabajo,Pública,244.78
Abraham Javier Alvarez,Sosa,0,Otro,Pública,412.94
Abraham Javier Alvarez,Sosa,0,Apoyo familiar,Pública,246.92
Elvira,Vélez,0,Apoyo familiar,Pública,360.6
Maximiliano Romero,Roldan,1,Apoyo familiar,Privada,662.68
Maximiliano Romero,Roldan,1,Beca,Privada,519.25
Santiago Benjamin Josefina Castillo,Ponce,0,Apoyo familiar,Pública,327.84
Isabella,Herrera,0,Apoyo familiar,Privada,366.43
Paloma,Romero,0,Apoyo familiar,Pública,432.19
Araceli,Villa,0,Otro,Pública,321.47
Araceli,Villa,0,Apoyo familiar,Pública,324.37
Severo del,Colom,0,Crédito educativo,Pública,404.38
Severo del,Colom,0,Apoyo familiar,Pública,397.35
Enrique,Padrón,1,Trabajo,Privada,161.49
Enrique,Padrón,1,Crédito educativo,Privada,234.78
Enrique,Padrón,1,Apoyo familiar,Privada,331.63
Enrique,Padrón,1,Beca,Privada,294.41
Emiliano,Dueñas,0,Apoyo familiar,Pública,356.1
Chucho Colom,Toledo,0,Apoyo familiar,Pública,569.55
Ricardo Benavides,Sobrino,0,Apoyo familiar,Pública,350.65
Alejandro Luis Rincón,Salazar,0,Apoyo familiar,Pública,272.05
Cayetano Mario Peral,Carbonell,0,Crédito educativo,Pública,296.56
Jair,Parra,0,Apoyo familiar,Privada,487.61
José Luis del Río,Cano,0,Apoyo familiar,Pública,382.55
Sr(a). Sofia,Mendez,1,Apoyo familiar,Privada,557.25
Sr(a). Sofia,Mendez,1,Beca,Privada,386.72
Alta Gracia Dolores,Pedraza,1,Trabajo,Privada,334.38
Alta Gracia Dolores,Pedraza,1,Beca,Privada,523.39
Victor Larrea,Espinosa,0,Apoyo familiar,Pública,397.38
Guillermina Bautista Flores,Gonzalez,0,Apoyo familiar,Pública,332.57
Jordana Aliaga,Garzón,0,Trabajo,Pública,263.88
Ángela Ferrera,Salinas,0,Trabajo,Pública,203.34
Ángela Ferrera,Salinas,0,Apoyo familiar,Pública,280.86
Noa Alba,Aparicio,0,Apoyo familiar,Pública,398.92
Sandra Adriana Cruz,Muñoz,1,Apoyo familiar,Privada,447.95
Sandra Adriana Cruz,Muñoz,1,Beca,Privada,331.81
Fabián Márquez,Alvarado,0,Crédito educativo,Privada,261.41
Fabián Márquez,Alvarado,0,Trabajo,Privada,264.59
Fabián Márquez,Alvarado,0,Apoyo familiar,Privada,626.57
Lucas Sofia Belen,Benitez,1,Trabajo,Privada,249.45
Lucas Sofia Belen,Benitez,1,Apoyo familiar,Privada,484.02
Lucas Sofia Belen,Benitez,1,Beca,Privada,372.28
Sr(a). Paola,Garibay,0,Crédito educativo,Privada,286.62
Sr(a). Paola,Garibay,0,Apoyo familiar,Privada,605.2
Prudencia Morcillo,Juan,0,Apoyo familiar,Pública,422.99
Valero Olmo,Morcillo,0,Trabajo,Pública,285.96
Valero Olmo,Morcillo,0,Apoyo familiar,Pública,478.07
Constanza Paz Gomila,Castejón,1,Apoyo familiar,Privada,482.63
Constanza Paz Gomila,Castejón,1,Beca,Privada,506.04
Dylan Ezequiel Morena,Rojas,0,Apoyo familiar,Pública,404.69
Victorino Carranza,Ponce,0,Trabajo,Pública,247.94
Victorino Carranza,Ponce,0,Otro,Pública,406.09
Uriel Amanda Lugo,Valladares,0,Apoyo familiar,Pública,294.1
Juan Ignacio Flores,Flores,1,Apoyo familiar,Privada,535.19
Juan Ignacio Flores,Flores,1,Beca,Privada,620.87
Antonia Facundo Lopez,Moreno,0,Apoyo familiar,Privada,460.88
Elizabeth Marcela Zambrano,Orozco,0,Apoyo familiar,Privada,485.03
Paloma Abascal,Vega,0,Apoyo familiar,Privada,534.04
Augusto Ciro Aguirre,Torres,0,Crédito educativo,Pública,179.67
Mateo Molina,Dominguez,0,Apoyo familiar,Pública,423.91
Soledad,Duarte-Artigas,0,Apoyo familiar,Pública,522.01
Araceli José Emilio,Luna,0,Apoyo familiar,Pública,385.96
Sr(a). Gilberto,Huerta,0,Otro,Pública,478.21
Sr(a). Gilberto,Huerta,0,Apoyo familiar,Pública,414.4
Coral,Durán-Crespo,0,Apoyo familiar,Pública,334.92
Paola Andrea Yepes,Vargas,0,Otro,Privada,342.78
Carmelo Perelló,Muñoz,0,Apoyo familiar,Pública,301.29
Luz,Loaiza,0,Apoyo familiar,Pública,470.71
Gloria Isaac Aponte,Gastélum,1,Apoyo familiar,Privada,459.25
Gloria Isaac Aponte,Gastélum,1,Beca,Privada,376.86
Dr(a). Juliana,Diaz,1,Apoyo familiar,Privada,527.38
Dr(a). Juliana,Diaz,1,Beca,Privada,576.19
Elisa Dalia,Lozano,0,Apoyo familiar,Pública,347.81
Dalia,Villarreal,0,Crédito educativo,Pública,365.39
Dalia,Villarreal,0,Apoyo familiar,Pública,429.58
Benjamin Mateo Benjamin,Sosa,0,Apoyo familiar,Pública,348.17
Carmen Jiménez,Jimínez,0,Apoyo familiar,Pública,483.97
Valerio Barceló,Saldaña,0,Apoyo familiar,Pública,367.26
Alexander Pulido,Agudelo,1,Trabajo,Privada,293.14
Alexander Pulido,Agudelo,1,Beca,Privada,296.13
Caridad Collazo,Guerra,0,Apoyo familiar,Pública,353.61
Sofia,Suarez,0,Apoyo familiar,Privada,507.71
Fernando Andrés,Rodríguez,1,Apoyo familiar,Privada,450.21
Fernando Andrés,Rodríguez,1,Beca,Privada,392.66
Mtro. Tomás,Cabán,0,Apoyo familiar,Pública,276.9
Jacobo,Calvillo,0,Apoyo familiar,Pública,270.71
Leonardo Marisela,Benítez,0,Crédito educativo,Pública,253.86
Leonardo Marisela,Benítez,0,Apoyo familiar,Pública,388.16
Mauricio Nieves,Gómez,0,Apoyo familiar,Pública,309.51
Juan David Ian,Perez,0,Trabajo,Pública,243.3
Juan David Ian,Perez,0,Apoyo familiar,Pública,275.34
Nelly Palacios,Prada,0,Apoyo familiar,Pública,494.06
Luis Espitia,Narváez,0,Apoyo familiar,Privada,506.05
Tomàs Vazquez,Gonzalez,0,Apoyo familiar,Privada,604.71
Mtro. Ignacio,Chapa,0,Crédito educativo,Pública,329.59
Mtro. Ignacio,Chapa,0,Apoyo familiar,Pública,356.2
Diana,Rueda,0,Otro,Pública,284.04
Diana,Rueda,0,Apoyo familiar,Pública,322.11
Nuria Grau,Mármol,0,Trabajo,Pública,212.2
Nuria Grau,Mármol,0,Otro,Pública,399.11
Nuria Grau,Mármol,0,Apoyo familiar,Pública,238.59
Cecilia,Ortiz,0,Apoyo familiar,Pública,457.76
Roberto Cantú,Luna,0,Trabajo,Pública,210.3
Roberto Cantú,Luna,0,Otro,Pública,362.36
Noemí Quintanilla,Rubio,1,Apoyo familiar,Privada,403.84
Noemí Quintanilla,Rubio,1,Beca,Privada,522.73
Thiago Benjamin Sofía,Fernandez,0,Apoyo familiar,Pública,343.79
Ana López,Vásquez,0,Apoyo familiar,Pública,413.54
Gustavo Ángel,González,0,Apoyo familiar,Pública,453.73
Hermelinda Torres,Rosas,0,Apoyo familiar,Pública,325.27
Lorenzo Godoy,Rivero,0,Trabajo,Pública,310.77
Lorenzo Godoy,Rivero,0,Apoyo familiar,Pública,355.21
Eugenio David,Villalpando,0,Apoyo familiar,Pública,245.28
Catalina Luna Leiva,Lopez,0,Apoyo familiar,Pública,480.86
Dr(a). Rafael,Perez,0,Apoyo familiar,Pública,510.78
Arturo Sebastián,Salcedo,0,Apoyo familiar,Pública,393.96
Marco Antonio Mateo Cervántez,Palacios,0,Otro,Pública,470.67
Marco Antonio Mateo Cervántez,Palacios,0,Apoyo familiar,Pública,368.01
Nancy Jáquez,Otero,0,Apoyo familiar,Pública,371.78
Milagros Fausto,Torres,0,Trabajo,Privada,248.17
Milagros Fausto,Torres,0,Apoyo familiar,Privada,327.53
José Luis Ariadna Vigil,Orosco,0,Apoyo familiar,Pública,354.44
Dr. Débora,Elizondo,0,Trabajo,Pública,310.53
Dr. Débora,Elizondo,0,Crédito educativo,Pública,264.02
Myriam,Lozano,0,Apoyo familiar,Pública,401.18
Juan Nieto,Suárez,0,Apoyo familiar,Pública,410.37
Lic. Elena,Villalpando,0,Crédito educativo,Pública,245.42
Lic. Elena,Villalpando,0,Otro,Pública,279.46
Paula López,Monroy,0,Trabajo,Pública,199.1
Paula López,Monroy,0,Crédito educativo,Pública,379.47
Paula López,Monroy,0,Apoyo familiar,Pública,283.66
Gerardo Asunción,Loera,0,Crédito educativo,Pública,351.76
Sr(a). Adán,Zelaya,0,Otro,Pública,229.98
Mateo,Ledesma,1,Trabajo,Privada,224.86
Mateo,Ledesma,1,Crédito educativo,Privada,370.73
Mateo,Ledesma,1,Beca,Privada,501.43
Hernando Pujadas,Abad,0,Crédito educativo,Pública,351.84
Hernando Pujadas,Abad,0,Apoyo familiar,Pública,369.52
Arley Andrés,Murillo,0,Apoyo familiar,Privada,583.76
Santiago Jazmin,Garcia,0,Apoyo familiar,Pública,276.35
Plinio Guardiola,Benavides,0,Apoyo familiar,Pública,336.57
Lucio Gimenez,Hoyos,0,Otro,Pública,442.9
Lucio Gimenez,Hoyos,0,Apoyo familiar,Pública,273.24
Alba Andrea Pérez,Perea,0,Otro,Pública,332.36
Alba Andrea Pérez,Perea,0,Apoyo familiar,Pública,405.89
Manu Girón,Piña,0,Apoyo familiar,Pública,299.68
Hugo Almazán,Ángel,0,Trabajo,Privada,324.92
Hugo Almazán,Ángel,0,Apoyo familiar,Privada,546.35
Mercedes,Archuleta,0,Trabajo,Pública,188.82
Jorge González,Duque,0,Apoyo familiar,Pública,494.55
Agustin Benitez,Fernandez,0,Apoyo familiar,Privada,447.08
Sonia Edith Mosquera,Rodríguez,0,Apoyo familiar,Privada,642.01
Cristina Diana Salazar,Marín,0,Crédito educativo,Pública,308.74
Jazmín Felicitas,Diaz,0,Trabajo,Pública,268.72
Jazmín Felicitas,Diaz,0,Apoyo familiar,Pública,414.35
Camila,Alcala,0,Otro,Pública,260.5
Camila,Alcala,0,Apoyo familiar,Pública,337.8
Esteban,Alfonso,0,Trabajo,Pública,234.2
Esteban,Alfonso,0,Otro,Pública,456.3
Esteban,Alfonso,0,Apoyo familiar,Pública,366.09
Yudy Forero,Giraldo,0,Apoyo familiar,Pública,489.79
Luis,Zambrano,0,Apoyo familiar,Pública,335.98
Malena Milagros,Alvarez,0,Apoyo familiar,Pública,439.42
Jeferson Michael Espinosa,Salazar,0,Trabajo,Pública,219.02
Jeferson Michael Espinosa,Salazar,0,Apoyo familiar,Pública,289.19
Salma Guillermo Dueñas,Armenta,0,Otro,Pública,441.67
Rubén Ortega,Andrade,0,Apoyo familiar,Pública,391.89
Malena,Sainz,0,Trabajo,Pública,269.07
Silvestre Urrutia,Fabregat,0,Trabajo,Pública,318.28
Silvestre Urrutia,Fabregat,0,Apoyo familiar,Pública,306.91
Dulce Alma de la Garza,Llamas,0,Apoyo familiar,Privada,551.05
Homero,Jaramillo,0,Apoyo familiar,Pública,344.15
Kelly Ana,Ortiz,0,Otro,Pública,408.6
Violeta Juan Bautista Alvarez,Perez,0,Apoyo familiar,Pública,427.43
Gastón Marcos,Pelayo,0,Apoyo familiar,Pública,339.38
Citlali,Peralta,0,Apoyo familiar,Pública,420.44
Omar,Solsona-Duran,1,Trabajo,Privada,164.24
Omar,Solsona-Duran,1,Beca,Privada,544.95
Lic. Gabriela,Barajas,0,Apoyo familiar,Pública,204.45
Manuel Nicolau,Gordillo,0,Apoyo familiar,Pública,340.72
Jairo Jhonny,Pérez,0,Apoyo familiar,Pública,378.66
Francisco Fausto Juarez,Miranda,0,Apoyo familiar,Pública,511.57
Reyna,Giménez-Tapia,0,Trabajo,Pública,161.84
Nicodemo,Roma-Ayllón,0,Apoyo familiar,Pública,426.94
Harold Víctor Daza,Jiménez,0,Apoyo familiar,Pública,291.51
Dr(a). Victoria,Medina,0,Trabajo,Pública,249.0
Dr(a). Victoria,Medina,0,Apoyo familiar,Pública,333.76
Antonio Peña,Correa,0,Otro,Pública,406.08
Antonio Peña,Correa,0,Apoyo familiar,Pública,350.49
Lola Carmela,Mendoza,0,Apoyo familiar,Pública,390.04
Mónica Martinez,Bonet,0,Trabajo,Privada,161.67
Yudy,Sánchez,0,Crédito educativo,Pública,248.1
Yudy,Sánchez,0,Apoyo familiar,Pública,314.8
Dante Santino,Ramos,0,Apoyo familiar,Pública,255.19
José Miguel,Sepúlveda,0,Apoyo familiar,Pública,316.37
Emilia Martinez,Ramirez,0,Apoyo familiar,Pública,252.43
Alma Gonzalez,Vega,0,Trabajo,Pública,258.12
Alma Gonzalez,Vega,0,Crédito educativo,Pública,226.28
Alma Gonzalez,Vega,0,Apoyo familiar,Pública,356.93
Uma Mia Martinez,Gonzalez,1,Crédito educativo,Privada,369.72
Uma Mia Martinez,Gonzalez,1,Apoyo familiar,Privada,568.57
Uma Mia Martinez,Gonzalez,1,Beca,Privada,373.02
Vicente,Gonzalez,0,Trabajo,Pública,200.56
Constanza,Paez,0,Otro,Pública,358.29
Constanza,Paez,0,Apoyo familiar,Pública,400.62
Úrsula de,España,0,Trabajo,Pública,290.36
Úrsula de,España,0,Apoyo familiar,Pública,353.89
Lilia,Roldán,1,Apoyo familiar,Privada,708.65
Lilia,Roldán,1,Beca,Privada,532.5
Viviana Constanza,Cárdenas,0,Apoyo familiar,Pública,413.78
Delfina Alejo Peralta,Cordoba,0,Apoyo familiar,Pública,324.68
Jovita Fuertes,Ribera,0,Apoyo familiar,Privada,612.12
Darío Noelia Santacruz,Rosario,0,Apoyo familiar,Pública,342.53
Thiago Nicolas Sanchez,Toledo,1,Apoyo familiar,Privada,445.89
Thiago Nicolas Sanchez,Toledo,1,Beca,Privada,504.99
Rubiela,Henao,0,Apoyo familiar,Pública,281.39
Caridad María Eugenia,Bahena,0,Apoyo familiar,Pública,277.2
Alonso Cabrera,Vásquez,0,Trabajo,Pública,302.37
Martina,Alvarez,0,Apoyo familiar,Pública,284.45
Ángela Padilla,Curiel,0,Apoyo familiar,Pública,296.24
Celia Elías,Verdú,0,Apoyo familiar,Pública,392.26
Sabina,Cuesta-Trujillo,1,Apoyo familiar,Privada,471.22
Sabina,Cuesta-Trujillo,1,Beca,Privada,387.53
Calista del,Moraleda,0,Apoyo familiar,Pública,308.59
Marisol Aurora,Reyna,0,Trabajo,Pública,248.4
Marisol Aurora,Reyna,0,Apoyo familiar,Pública,267.8
Ileana del,Jáuregui,0,Trabajo,Pública,192.42
Ileana del,Jáuregui,0,Crédito educativo,Pública,426.68
Rodrigo,Lovato,0,Apoyo familiar,Pública,291.28
Emiliano Villareal,Tello,0,Apoyo familiar,Pública,328.44
Zeferino Granados,Mena,0,Otro,Pública,457.83
Luz,Mosquera,0,Apoyo familiar,Pública,303.55
Sergio Molina,Tijerina,0,Apoyo familiar,Pública,256.02
Benjamin Valentina,Juarez,0,Apoyo familiar,Pública,377.72
Esther Ramiro Sepúlveda,Ledesma,0,Otro,Privada,302.51
Esther Ramiro Sepúlveda,Ledesma,0,Apoyo familiar,Privada,482.2
Concepción Benítez,Robledo,0,Apoyo familiar,Pública,497.39
Jovita Vallés,Adán,0,Apoyo familiar,Pública,194.5
Benjamin Alejandro,Perez,0,Apoyo familiar,Pública,364.39
Jacobo Suárez,Venegas,0,Apoyo familiar,Pública,485.43
Goyo Iriarte,Cifuentes,0,Apoyo familiar,Pública,329.16
Abigaíl Folch,Sanchez,0,Trabajo,Pública,238.73
Abigaíl Folch,Sanchez,0,Otro,Pública,475.46
Jordán Ballester,Costa,0,Crédito educativo,Pública,278.38
Jordán Ballester,Costa,0,Apoyo familiar,Pública,394.24
Martina Emiliano Diaz,Gutierrez,0,Crédito educativo,Pública,349.62
Martina Emiliano Diaz,Gutierrez,0,Apoyo familiar,Pública,245.05
Micaela,Bastida,1,Apoyo familiar,Privada,539.97
Micaela,Bastida,1,Beca,Privada,204.53
Lola Julia,Juarez,1,Trabajo,Privada,197.04
Lola Julia,Juarez,1,Beca,Privada,408.68
Sr(a). Jeremias,Vazquez,0,Trabajo,Privada,228.93
Germán José,Gaitán,0,Apoyo familiar,Pública,128.25
Agustina Milagros,Martin,0,Apoyo familiar,Pública,389.85
Susana,Leal,0,Apoyo familiar,Pública,345.37
Hugo Abril,Rocha,0,Trabajo,Pública,254.36
Hugo Abril,Rocha,0,Apoyo familiar,Pública,245.98
Verónica Virginia Plaza,Canet,0,Apoyo familiar,Pública,380.11
Leticia,Orosco,1,Crédito educativo,Privada,399.16
Leticia,Orosco,1,Beca,Privada,414.37
Porfirio Apodaca,Tamez,0,Apoyo familiar,Pública,396.18
Evelio Casares,Reyes,0,Apoyo familiar,Pública,365.72
Íñigo Robledo,Ferreras,0,Trabajo,Pública,211.22
Íñigo Robledo,Ferreras,0,Apoyo familiar,Pública,294.8
Fernando,Valencia,0,Trabajo,Pública,225.05
Santino Benjamin Ignacio,Pereyra,1,Apoyo familiar,Privada,661.99
Santino Benjamin Ignacio,Pereyra,1,Beca,Privada,562.57
Catalina Gonzalez,Cardozo,0,Apoyo familiar,Privada,615.8
Dalia Víctor Niño,Galván,0,Apoyo familiar,Pública,460.76
Sr(a). Maria Victoria,Acuña,0,Apoyo familiar,Pública,342.04
María José José,Guzmán,0,Apoyo familiar,Pública,257.71
Leoncio Larrea,Sanmiguel,0,Crédito educativo,Pública,314.31
Leoncio Larrea,Sanmiguel,0,Apoyo familiar,Pública,483.42
Valentina Alvarez,Coronel,0,Apoyo familiar,Pública,238.23
Ángel Marin,Herrera,0,Trabajo,Pública,202.27
Valentino Bautista Benjamin Ledesma,Gonzalez,0,Crédito educativo,Pública,336.66
Doris Fernanda Sierra,García,0,Apoyo familiar,Pública,361.81
Fausto Victoria Gonzalez,Martinez,0,Apoyo familiar,Pública,312.35
Maite Tiziano Valentin Molina,Gomez,0,Apoyo familiar,Pública,366.43
Valentina,Torres,1,Apoyo familiar,Privada,595.03
Valentina,Torres,1,Beca,Privada,374.76
Felipe,Diaz,0,Apoyo familiar,Pública,429.81
Luis Miguel Alfonso,Olivárez,0,Trabajo,Pública,229.83
Juan Martin,Morales,0,Trabajo,Pública,175.74
Juan Martin,Morales,0,Otro,Pública,390.27
Maria Victoria Valentino Nuñez,Ortiz,0,Apoyo familiar,Pública,263.55
Valentino Isabella,Perez,0,Apoyo familiar,Privada,533.91
Mateo Renata,Rios,0,Apoyo familiar,Pública,281.91
Hilda Puig,Belmonte,0,Apoyo familiar,Pública,259.81
Dr(a). Joaquin,Escobar,0,Apoyo familiar,Pública,210.4
Sr(a). Salvador,Ponce,0,Otro,Pública,232.21
Inés Perla,Romero,0,Apoyo familiar,Pública,394.75
Dr(a). Paloma,Acosta,0,Trabajo,Pública,248.0
Dr(a). Paloma,Acosta,0,Apoyo familiar,Pública,414.02
Manuel Adán Madera,Casas,0,Trabajo,Pública,317.46
Ofelia Débora Arroyo,Solorzano,0,Apoyo familiar,Pública,429.45
Luz Diana Silva,Díaz,0,Trabajo,Pública,273.53
Bernardino Quevedo,Agustín,0,Otro,Pública,409.13
Bernardino Quevedo,Agustín,0,Apoyo familiar,Pública,281.79
Vidal Batlle,Manjón,0,Apoyo familiar,Pública,483.19
Teresa,Navarro,0,Apoyo familiar,Pública,379.29
Felipe,Rios,0,Crédito educativo,Pública,312.5
Felipe,Rios,0,Otro,Pública,360.21
Felipe,Rios,0,Apoyo familiar,Pública,245.78
Raimundo Máximo González,Aragón,0,Apoyo familiar,Pública,269.88
Sandra Luz,Ramírez,0,Apoyo familiar,Pública,410.56
Felipe Juan Manuel Molina,Fernandez,0,Trabajo,Pública,263.21
Zoe Jazmin Olivia Fernandez,Caceres,0,Trabajo,Pública,315.69
Zoe Jazmin Olivia Fernandez,Caceres,0,Crédito educativo,Pública,299.07
Adalberto Isaac Corona,Baca,0,Apoyo familiar,Pública,298.81
Iván Esther,Angulo,1,Apoyo familiar,Privada,471.72
Iván Esther,Angulo,1,Beca,Privada,321.3
Pedro,Leiva,0,Apoyo familiar,Pública,271.77
Dorita Manuelita Pérez,Casares,0,Apoyo familiar,Pública,315.43
Gracia Catalá,Acosta,0,Apoyo familiar,Pública,289.83
Mónica Pastor,Hoyos,0,Crédito educativo,Pública,231.44
Mónica Pastor,Hoyos,0,Apoyo familiar,Pública,361.32
María Manuela Real,Rebollo,0,Apoyo familiar,Pública,315.74
Irene,Mínguez,0,Apoyo familiar,Pública,385.08
Matilda Jeremias,Ponce,0,Trabajo,Pública,163.27
Matilda Jeremias,Ponce,0,Apoyo familiar,Pública,287.86
Lucía,Rosero,0,Apoyo familiar,Pública,359.07
Antonio Guillermo Ruiz,Alfonso,0,Crédito educativo,Pública,388.18
Antonio Guillermo Ruiz,Alfonso,0,Otro,Pública,319.07
Virginia,Mata,0,Trabajo,Pública,220.53
Virginia,Mata,0,Apoyo familiar,Pública,304.42
Benjamin Aguirre,Aguirre,0,Trabajo,Pública,180.04
Benjamin Aguirre,Aguirre,0,Apoyo familiar,Pública,200.48
Miriam Montez,Bañuelos,0,Trabajo,Pública,248.46
Miriam Montez,Bañuelos,0,Otro,Pública,205.75
Asunción,Velásquez,0,Crédito educativo,Pública,214.27
Asunción,Velásquez,0,Apoyo familiar,Pública,309.22
Concepción Merino,Vergara,0,Apoyo familiar,Pública,387.06
Chita,Villalobos-Tomé,0,Crédito educativo,Pública,307.48
Chita,Villalobos-Tomé,0,Apoyo familiar,Pública,325.14
María Luisa Alfredo,Espinal,0,Otro,Pública,348.05
María Luisa Alfredo,Espinal,0,Apoyo familiar,Pública,420.92
Karina Melo,Álvarez,0,Apoyo familiar,Pública,404.15
Nicolas Benjamin Perez,Benitez,0,Apoyo familiar,Pública,293.58
Dr(a). Mateo Ezequiel,Ramos,0,Otro,Pública,471.02
Dr(a). Mateo Ezequiel,Ramos,0,Apoyo familiar,Pública,429.97
Esmeralda Vanesa,Aguirre,0,Trabajo,Privada,271.07
Esmeralda Vanesa,Aguirre,0,Otro,Privada,481.62
Juan Cruz,Ramos,0,Trabajo,Pública,207.68
Juan Cruz,Ramos,0,Otro,Pública,332.65
Juan Cruz,Ramos,0,Apoyo familiar,Pública,339.16
Mayte Aragón,Palau,0,Trabajo,Pública,216.14
Mayte Aragón,Palau,0,Otro,Pública,299.09
Mayte Aragón,Palau,0,Apoyo familiar,Pública,451.15
Nélida Haro,Delgado,0,Trabajo,Pública,299.71
Marcela Liliana,Domínguez,1,Apoyo familiar,Privada,522.28
Marcela Liliana,Domínguez,1,Beca,Privada,380.5
Ruth Angelina Pablo,Verdú,0,Apoyo familiar,Pública,320.48
Fanny Bermúdez,Bustos,0,Apoyo familiar,Privada,427.97
Fernando Humberto Beltrán,Camacho,0,Otro,Pública,399.44
Fernando Humberto Beltrán,Camacho,0,Apoyo familiar,Pública,296.66
Sr(a). Leonel,Arreola,0,Apoyo familiar,Pública,306.4
Benjamin,Garcia,0,Trabajo,Pública,231.23
Benjamin,Garcia,0,Apoyo familiar,Pública,347.85
Hugo Matos,Marrero,0,Trabajo,Pública,261.77
Eliana de,Ibarra,0,Apoyo familiar,Pública,100.0
Ariadna Paola,Alva,0,Otro,Pública,312.92
Lic. Laura,Cruz,0,Otro,Pública,401.68
José Ángel del,Pujol,0,Apoyo familiar,Pública,391.83
Sofía,Lozano,0,Apoyo familiar,Privada,643.25
Gustavo Montoya,Criado,0,Apoyo familiar,Pública,279.03
Leydi Liliana,Aguirre,0,Trabajo,Pública,269.7
Leydi Liliana,Aguirre,0,Crédito educativo,Pública,251.86
Leydi Liliana,Aguirre,0,Apoyo familiar,Pública,315.67
Eva Jacobo,Perales,0,Apoyo familiar,Pública,310.16
Anabel Elias,Zedillo,0,Apoyo familiar,Pública,299.97
Thiago Benjamin Benjamin Bustos,Mendoza,0,Trabajo,Pública,386.1
Thiago Benjamin Benjamin Bustos,Mendoza,0,Apoyo familiar,Pública,410.6
Martina,Muñoz,0,Crédito educativo,Pública,366.1
Matias Gonzalez,Peralta,0,Trabajo,Pública,274.6
Odalis María Luisa Bru,Luján,0,Trabajo,Privada,169.69
Aurelio Feliciano,Colunga,0,Trabajo,Pública,269.75
Santino,Romero,0,Apoyo familiar,Pública,442.28
Julio Enrique,Meneses,0,Crédito educativo,Pública,248.8
Víctor Carla,Carrasco,0,Trabajo,Privada,298.27
Víctor Carla,Carrasco,0,Otro,Privada,336.6
Víctor Carla,Carrasco,0,Apoyo familiar,Privada,410.62
Juana Medina,Castillo,0,Apoyo familiar,Pública,459.8
Aida Humberto,Gastélum,0,Apoyo familiar,Pública,333.07
Agustin Moyano,Torres,0,Crédito educativo,Pública,232.73
Agustin Moyano,Torres,0,Apoyo familiar,Pública,430.6
Jairo,Benavides,0,Trabajo,Pública,255.39
Nidia de,Ferrándiz,0,Apoyo familiar,Pública,351.9
Pili Bartolomé,Mancebo,0,Apoyo familiar,Pública,296.88
Gael Silva,Ojeda,0,Apoyo familiar,Pública,378.51
Duván Reyes,Giraldo,0,Otro,Pública,207.19
Luna Joaquin,Romero,0,Apoyo familiar,Privada,583.47
Guadalupe Bravo,Fernandez,0,Apoyo familiar,Pública,311.9
Thiago Nicolas Sanchez,Fernandez,0,Crédito educativo,Pública,187.62
Thiago Nicolas Sanchez,Fernandez,0,Otro,Pública,285.66
Dr(a). Benjamin,Barrios,0,Otro,Pública,450.67
Dr(a). Benjamin,Barrios,0,Apoyo familiar,Pública,244.7
Ignacio Correa,Ruiz,0,Apoyo familiar,Pública,349.5
