nombre,apellido,ciudad,becado,tipo_universidad,categoria_gasto,gasto_categoria
Loreto,Bosch, Alamor,0,Pública,Transporte,37.55
Loreto,Bosch, Alamor,0,Pública,Educación,43.15
Loreto,Bosch, Alamor,0,Pública,Ocio y personales,57.78
Loreto,Bosch, Alamor,0,Pública,Otros,31.71
Benigno,Ramis-Acedo,Simón Bolívar,0,Pública,Vivienda,86.14
Benigno,Ramis-Acedo,Simón Bolívar,0,Pública,Alimentación,102.73
Benigno,Ramis-Acedo,Simón Bolívar,0,Pública,Transporte,62.73
Benigno,Ramis-Acedo,Simón Bolívar,0,Pública,Educación,59.99
Benigno,Ramis-Acedo,Simón Bolívar,0,Pública,Ocio y personales,52.48
Benigno,Ramis-Acedo,Simón Bolívar,0,Pública,Otros,20.07
Tatiana,Bru-Planas, Echeandía,0,Pública,Vivienda,55.52
Tatiana,Bru-Planas, Echeandía,0,Pública,Alimentación,54.58
Tatiana,Bru-Planas, Echeandía,0,Pública,Transporte,27.28
Tatiana,Bru-Planas, Echeandía,0,Pública,Educación,10.41
Tatiana,Bru-Planas, Echeandía,0,Pública,Ocio y personales,33.27
Tatiana,Bru-Planas, Echeandía,0,Pública,Otros,16.1
Clara Miguel Ángel,Ferrer, Gualaquiza,0,Pública,Vivienda,134.35
Clara Miguel Ángel,Ferrer, Gualaquiza,0,Pública,Alimentación,143.16
Clara Miguel Ángel,Ferrer, Gualaquiza,0,Pública,Transporte,75.3
Clara Miguel Ángel,Ferrer, Gualaquiza,0,Pública,Educación,35.25
Clara Miguel Ángel,Ferrer, Gualaquiza,0,Pública,Ocio y personales,75.84
Clara Miguel Ángel,Ferrer, Gualaquiza,0,Pública,Otros,18.82
Dr(a). Thiago Nicolas,Rios,Machachi,1,Privada,Vivienda,288.27
Dr(a). Thiago Nicolas,Rios,Machachi,1,Privada,Alimentación,249.04
Dr(a). Thiago Nicolas,Rios,Machachi,1,Privada,Transporte,177.11
Dr(a). Thiago Nicolas,Rios,Machachi,1,Privada,Educación,124.52
Dr(a). Thiago Nicolas,Rios,Machachi,1,Privada,Ocio y personales,124.71
Dr(a). Thiago Nicolas,Rios,Machachi,1,Privada,Otros,81.88
Juan Pablo Ponce,Garcia, Mocache,0,Pública,Vivienda,119.54
Juan Pablo Ponce,Garcia, Mocache,0,Pública,Alimentación,72.48
Juan Pablo Ponce,Garcia, Mocache,0,Pública,Transporte,65.81
Juan Pablo Ponce,Garcia, Mocache,0,Pública,Educación,11.95
Juan Pablo Ponce,Garcia, Mocache,0,Pública,Ocio y personales,43.26
Juan Pablo Ponce,Garcia, Mocache,0,Pública,Otros,21.87
Imelda del,Jordá, Esmeraldas,1,Privada,Vivienda,253.16
Imelda del,Jordá, Esmeraldas,1,Privada,Alimentación,127.82
Imelda del,Jordá, Esmeraldas,1,Privada,Transporte,85.22
Imelda del,Jordá, Esmeraldas,1,Privada,Educación,48.56
Imelda del,Jordá, Esmeraldas,1,Privada,Ocio y personales,42.17
Imelda del,Jordá, Esmeraldas,1,Privada,Otros,24.16
Martina Benjamin,Luna, Guayaquil,0,Privada,Vivienda,156.91
Martina Benjamin,Luna, Guayaquil,0,Privada,Alimentación,176.95
Martina Benjamin,Luna, Guayaquil,0,Privada,Transporte,94.73
Martina Benjamin,Luna, Guayaquil,0,Privada,Educación,32.25
Martina Benjamin,Luna, Guayaquil,0,Privada,Ocio y personales,152.95
Martina Benjamin,Luna, Guayaquil,0,Privada,Otros,73.54
Paola Luz López,Palacio, Paute,0,Pública,Vivienda,93.01
Paola Luz López,Palacio, Paute,0,Pública,Alimentación,42.8
Paola Luz López,Palacio, Paute,0,Pública,Transporte,50.39
Paola Luz López,Palacio, Paute,0,Pública,Educación,30.2
Paola Luz López,Palacio, Paute,0,Pública,Ocio y personales,48.07
Paola Luz López,Palacio, Paute,0,Pública,Otros,16.12
Alexander Pereyra,Rodriguez,Zamora,0,Pública,Vivienda,75.22
Alexander Pereyra,Rodriguez,Zamora,0,Pública,Alimentación,74.59
Alexander Pereyra,Rodriguez,Zamora,0,Pública,Transporte,34.8
Alexander Pereyra,Rodriguez,Zamora,0,Pública,Educación,31.81
Alexander Pereyra,Rodriguez,Zamora,0,Pública,Ocio y personales,21.25
Alexander Pereyra,Rodriguez,Zamora,0,Pública,Otros,20.54
Manu Mireia Peiró,Jove, Valencia,0,Pública,Vivienda,36.01
Manu Mireia Peiró,Jove, Valencia,0,Pública,Alimentación,43.53
Manu Mireia Peiró,Jove, Valencia,0,Pública,Transporte,39.2
Manu Mireia Peiró,Jove, Valencia,0,Pública,Educación,26.21
Manu Mireia Peiró,Jove, Valencia,0,Pública,Ocio y personales,7.99
Manu Mireia Peiró,Jove, Valencia,0,Pública,Otros,13.48
Lizeth Corredor,Álvarez, Celica,0,Pública,Vivienda,64.15
Lizeth Corredor,Álvarez, Celica,0,Pública,Alimentación,46.91
Lizeth Corredor,Álvarez, Celica,0,Pública,Transporte,43.45
Lizeth Corredor,Álvarez, Celica,0,Pública,Educación,14.99
Lizeth Corredor,Álvarez, Celica,0,Pública,Ocio y personales,44.74
Lizeth Corredor,Álvarez, Celica,0,Pública,Otros,24.03
Maximino,Juan,Machachi,0,Pública,Vivienda,99.92
Maximino,Juan,Machachi,0,Pública,Alimentación,72.02
Maximino,Juan,Machachi,0,Pública,Transporte,25.85
Maximino,Juan,Machachi,0,Pública,Educación,22.64
Maximino,Juan,Machachi,0,Pública,Ocio y personales,50.9
Maximino,Juan,Machachi,0,Pública,Otros,19.49
Gerardo Frutos,Morante, Calceta,0,Pública,Vivienda,69.76
Gerardo Frutos,Morante, Calceta,0,Pública,Alimentación,87.19
Gerardo Frutos,Morante, Calceta,0,Pública,Transporte,38.79
Gerardo Frutos,Morante, Calceta,0,Pública,Educación,37.84
Gerardo Frutos,Morante, Calceta,0,Pública,Ocio y personales,27.39
Gerardo Frutos,Morante, Calceta,0,Pública,Otros,11.79
Liliana Lilia Anguiano,Ramón,Simón Bolívar,0,Pública,Vivienda,64.28
Liliana Lilia Anguiano,Ramón,Simón Bolívar,0,Pública,Alimentación,88.63
Liliana Lilia Anguiano,Ramón,Simón Bolívar,0,Pública,Transporte,56.38
Liliana Lilia Anguiano,Ramón,Simón Bolívar,0,Pública,Educación,54.89
Liliana Lilia Anguiano,Ramón,Simón Bolívar,0,Pública,Ocio y personales,9.85
Liliana Lilia Anguiano,Ramón,Simón Bolívar,0,Pública,Otros,36.36
Jhonny Calderón,Vargas,Simón Bolívar,0,Pública,Vivienda,72.36
Jhonny Calderón,Vargas,Simón Bolívar,0,Pública,Alimentación,57.28
Jhonny Calderón,Vargas,Simón Bolívar,0,Pública,Transporte,65.24
Jhonny Calderón,Vargas,Simón Bolívar,0,Pública,Educación,28.24
Jhonny Calderón,Vargas,Simón Bolívar,0,Pública,Ocio y personales,47.81
Jhonny Calderón,Vargas,Simón Bolívar,0,Pública,Otros,12.79
Alejandro Sánchez,Martínez,Sangolquí,0,Pública,Vivienda,156.97
Alejandro Sánchez,Martínez,Sangolquí,0,Pública,Alimentación,189.16
Alejandro Sánchez,Martínez,Sangolquí,0,Pública,Transporte,62.44
Alejandro Sánchez,Martínez,Sangolquí,0,Pública,Educación,38.81
Alejandro Sánchez,Martínez,Sangolquí,0,Pública,Ocio y personales,45.21
Alejandro Sánchez,Martínez,Sangolquí,0,Pública,Otros,34.05
Bernardita del,Alcázar, El Tambo,1,Privada,Vivienda,278.33
Bernardita del,Alcázar, El Tambo,1,Privada,Alimentación,250.21
Bernardita del,Alcázar, El Tambo,1,Privada,Transporte,136.42
Bernardita del,Alcázar, El Tambo,1,Privada,Educación,74.05
Bernardita del,Alcázar, El Tambo,1,Privada,Ocio y personales,104.44
Bernardita del,Alcázar, El Tambo,1,Privada,Otros,127.48
Sr(a). Natividad,Coronado, Santa Ana,0,Pública,Vivienda,121.38
Sr(a). Natividad,Coronado, Santa Ana,0,Pública,Alimentación,90.6
Sr(a). Natividad,Coronado, Santa Ana,0,Pública,Transporte,24.91
Sr(a). Natividad,Coronado, Santa Ana,0,Pública,Educación,37.91
Sr(a). Natividad,Coronado, Santa Ana,0,Pública,Ocio y personales,68.93
Sr(a). Natividad,Coronado, Santa Ana,0,Pública,Otros,12.69
Nelly Marisela,Ybarra,Baba,0,Pública,Vivienda,108.05
Nelly Marisela,Ybarra,Baba,0,Pública,Alimentación,107.09
Nelly Marisela,Ybarra,Baba,0,Pública,Transporte,57.99
Nelly Marisela,Ybarra,Baba,0,Pública,Educación,49.84
Nelly Marisela,Ybarra,Baba,0,Pública,Ocio y personales,108.22
Nelly Marisela,Ybarra,Baba,0,Pública,Otros,22.01
Patricia,Naranjo,Babahoyo,0,Pública,Vivienda,159.68
Patricia,Naranjo,Babahoyo,0,Pública,Alimentación,149.52
Patricia,Naranjo,Babahoyo,0,Pública,Transporte,71.37
Patricia,Naranjo,Babahoyo,0,Pública,Educación,63.35
Patricia,Naranjo,Babahoyo,0,Pública,Ocio y personales,88.5
Patricia,Naranjo,Babahoyo,0,Pública,Otros,35.05
Olga Montemayor,Sanches, Santa Rosa,1,Privada,Vivienda,260.9
Olga Montemayor,Sanches, Santa Rosa,1,Privada,Alimentación,160.88
Olga Montemayor,Sanches, Santa Rosa,1,Privada,Transporte,80.9
Olga Montemayor,Sanches, Santa Rosa,1,Privada,Educación,35.1
Olga Montemayor,Sanches, Santa Rosa,1,Privada,Ocio y personales,104.52
Olga Montemayor,Sanches, Santa Rosa,1,Privada,Otros,62.12
Dorotea Morcillo,Cerdán,San Lorenzo,0,Pública,Vivienda,163.08
Dorotea Morcillo,Cerdán,San Lorenzo,0,Pública,Alimentación,141.26
Dorotea Morcillo,Cerdán,San Lorenzo,0,Pública,Transporte,112.71
Dorotea Morcillo,Cerdán,San Lorenzo,0,Pública,Educación,86.32
Dorotea Morcillo,Cerdán,San Lorenzo,0,Pública,Ocio y personales,94.38
Dorotea Morcillo,Cerdán,San Lorenzo,0,Pública,Otros,71.99
Francesco Benicio,Valdez, Gualaquiza,0,Pública,Vivienda,135.22
Francesco Benicio,Valdez, Gualaquiza,0,Pública,Alimentación,86.55
Francesco Benicio,Valdez, Gualaquiza,0,Pública,Transporte,50.56
Francesco Benicio,Valdez, Gualaquiza,0,Pública,Educación,21.22
Francesco Benicio,Valdez, Gualaquiza,0,Pública,Ocio y personales,19.96
Francesco Benicio,Valdez, Gualaquiza,0,Pública,Otros,37.66
Mateo Isabel Romero,Acosta, Santa Ana,0,Privada,Vivienda,141.74
Mateo Isabel Romero,Acosta, Santa Ana,0,Privada,Alimentación,147.9
Mateo Isabel Romero,Acosta, Santa Ana,0,Privada,Transporte,45.4
Mateo Isabel Romero,Acosta, Santa Ana,0,Privada,Educación,21.48
Mateo Isabel Romero,Acosta, Santa Ana,0,Privada,Ocio y personales,86.21
Mateo Isabel Romero,Acosta, Santa Ana,0,Privada,Otros,27.92
Armando Cebrián Busquets,Chaparro,Quinsaloma,0,Pública,Vivienda,140.63
Armando Cebrián Busquets,Chaparro,Quinsaloma,0,Pública,Alimentación,86.77
Armando Cebrián Busquets,Chaparro,Quinsaloma,0,Pública,Transporte,74.82
Armando Cebrián Busquets,Chaparro,Quinsaloma,0,Pública,Educación,39.68
Armando Cebrián Busquets,Chaparro,Quinsaloma,0,Pública,Ocio y personales,44.95
Armando Cebrián Busquets,Chaparro,Quinsaloma,0,Pública,Otros,37.66
Esperanza Nubia,Rico, Valdez,0,Pública,Vivienda,85.53
Esperanza Nubia,Rico, Valdez,0,Pública,Alimentación,53.16
Esperanza Nubia,Rico, Valdez,0,Pública,Transporte,43.37
Esperanza Nubia,Rico, Valdez,0,Pública,Educación,30.35
Esperanza Nubia,Rico, Valdez,0,Pública,Ocio y personales,41.02
Esperanza Nubia,Rico, Valdez,0,Pública,Otros,33.04
Javier Raúl Almanza,Llamas,Caluma,0,Pública,Vivienda,126.68
Javier Raúl Almanza,Llamas,Caluma,0,Pública,Alimentación,87.4
Javier Raúl Almanza,Llamas,Caluma,0,Pública,Transporte,44.74
Javier Raúl Almanza,Llamas,Caluma,0,Pública,Educación,31.89
Javier Raúl Almanza,Llamas,Caluma,0,Pública,Ocio y personales,40.8
Javier Raúl Almanza,Llamas,Caluma,0,Pública,Otros,27.22
Lautaro Nicolas Rodriguez,Juarez, Cuenca,0,Pública,Vivienda,55.21
Lautaro Nicolas Rodriguez,Juarez, Cuenca,0,Pública,Alimentación,85.23
Lautaro Nicolas Rodriguez,Juarez, Cuenca,0,Pública,Transporte,54.09
Lautaro Nicolas Rodriguez,Juarez, Cuenca,0,Pública,Educación,36.76
Lautaro Nicolas Rodriguez,Juarez, Cuenca,0,Pública,Ocio y personales,53.25
Lautaro Nicolas Rodriguez,Juarez, Cuenca,0,Pública,Otros,47.42
Gabino Polanco,Paredes, El Tambo,0,Pública,Vivienda,122.01
Gabino Polanco,Paredes, El Tambo,0,Pública,Alimentación,84.0
Gabino Polanco,Paredes, El Tambo,0,Pública,Transporte,71.87
Gabino Polanco,Paredes, El Tambo,0,Pública,Educación,48.35
Gabino Polanco,Paredes, El Tambo,0,Pública,Ocio y personales,35.56
Gabino Polanco,Paredes, El Tambo,0,Pública,Otros,39.67
Aristides Castell,Herrera, Cumandá,1,Privada,Vivienda,155.33
Aristides Castell,Herrera, Cumandá,1,Privada,Alimentación,190.11
Aristides Castell,Herrera, Cumandá,1,Privada,Transporte,95.98
Aristides Castell,Herrera, Cumandá,1,Privada,Educación,20.24
Aristides Castell,Herrera, Cumandá,1,Privada,Ocio y personales,80.45
Aristides Castell,Herrera, Cumandá,1,Privada,Otros,104.91
Asunción,Anguiano, Chordeleg,0,Pública,Vivienda,61.32
Asunción,Anguiano, Chordeleg,0,Pública,Alimentación,67.6
Asunción,Anguiano, Chordeleg,0,Pública,Transporte,50.89
Asunción,Anguiano, Chordeleg,0,Pública,Educación,36.0
Asunción,Anguiano, Chordeleg,0,Pública,Ocio y personales,19.86
Asunción,Anguiano, Chordeleg,0,Pública,Otros,14.91
Cornelio Castejón,Roldán, Velasco Ibarra,0,Pública,Vivienda,93.93
Cornelio Castejón,Roldán, Velasco Ibarra,0,Pública,Alimentación,117.15
Cornelio Castejón,Roldán, Velasco Ibarra,0,Pública,Transporte,37.07
Cornelio Castejón,Roldán, Velasco Ibarra,0,Pública,Educación,45.94
Cornelio Castejón,Roldán, Velasco Ibarra,0,Pública,Ocio y personales,43.39
Cornelio Castejón,Roldán, Velasco Ibarra,0,Pública,Otros,6.66
Anunciación Casares,Andreu, Portovelo,0,Pública,Vivienda,114.32
Anunciación Casares,Andreu, Portovelo,0,Pública,Alimentación,77.58
Anunciación Casares,Andreu, Portovelo,0,Pública,Transporte,53.83
Anunciación Casares,Andreu, Portovelo,0,Pública,Educación,13.37
Anunciación Casares,Andreu, Portovelo,0,Pública,Ocio y personales,86.44
Anunciación Casares,Andreu, Portovelo,0,Pública,Otros,25.35
José Arturo,Mejía,San Lorenzo,0,Pública,Vivienda,69.74
José Arturo,Mejía,San Lorenzo,0,Pública,Alimentación,92.29
José Arturo,Mejía,San Lorenzo,0,Pública,Transporte,22.98
José Arturo,Mejía,San Lorenzo,0,Pública,Educación,29.47
José Arturo,Mejía,San Lorenzo,0,Pública,Ocio y personales,21.83
José Arturo,Mejía,San Lorenzo,0,Pública,Otros,7.17
Magaly Constanza Ariza,Quiroz,El Triunfo,0,Pública,Vivienda,90.1
Magaly Constanza Ariza,Quiroz,El Triunfo,0,Pública,Alimentación,89.07
Magaly Constanza Ariza,Quiroz,El Triunfo,0,Pública,Transporte,37.27
Magaly Constanza Ariza,Quiroz,El Triunfo,0,Pública,Educación,34.22
Magaly Constanza Ariza,Quiroz,El Triunfo,0,Pública,Ocio y personales,23.56
Magaly Constanza Ariza,Quiroz,El Triunfo,0,Pública,Otros,25.1
Eduardo,Gómez, La Joya de los Sachas,0,Pública,Vivienda,71.76
Eduardo,Gómez, La Joya de los Sachas,0,Pública,Alimentación,51.5
Eduardo,Gómez, La Joya de los Sachas,0,Pública,Transporte,24.17
Eduardo,Gómez, La Joya de los Sachas,0,Pública,Educación,37.48
Eduardo,Gómez, La Joya de los Sachas,0,Pública,Ocio y personales,28.38
Eduardo,Gómez, La Joya de los Sachas,0,Pública,Otros,15.05
Wendy Mantilla,Guerrero, Quevedo,1,Privada,Vivienda,212.57
Wendy Mantilla,Guerrero, Quevedo,1,Privada,Alimentación,216.61
Wendy Mantilla,Guerrero, Quevedo,1,Privada,Transporte,141.67
Wendy Mantilla,Guerrero, Quevedo,1,Privada,Educación,73.29
Wendy Mantilla,Guerrero, Quevedo,1,Privada,Ocio y personales,104.7
Wendy Mantilla,Guerrero, Quevedo,1,Privada,Otros,48.97
Juan Carlos Alberto Carbajal,Bueno, Flavio Alfaro,0,Pública,Vivienda,49.19
Juan Carlos Alberto Carbajal,Bueno, Flavio Alfaro,0,Pública,Alimentación,50.44
Juan Carlos Alberto Carbajal,Bueno, Flavio Alfaro,0,Pública,Transporte,22.4
Juan Carlos Alberto Carbajal,Bueno, Flavio Alfaro,0,Pública,Educación,10.03
Juan Carlos Alberto Carbajal,Bueno, Flavio Alfaro,0,Pública,Ocio y personales,24.89
Juan Carlos Alberto Carbajal,Bueno, Flavio Alfaro,0,Pública,Otros,15.63
María Tatiana Sarmiento,Pineda,San Vicente,0,Pública,Vivienda,113.88
María Tatiana Sarmiento,Pineda,San Vicente,0,Pública,Alimentación,88.31
María Tatiana Sarmiento,Pineda,San Vicente,0,Pública,Transporte,50.94
María Tatiana Sarmiento,Pineda,San Vicente,0,Pública,Educación,16.75
María Tatiana Sarmiento,Pineda,San Vicente,0,Pública,Ocio y personales,35.74
María Tatiana Sarmiento,Pineda,San Vicente,0,Pública,Otros,18.38
Mitzy Conchita Huerta,Gollum,Machachi,0,Pública,Vivienda,54.46
Mitzy Conchita Huerta,Gollum,Machachi,0,Pública,Alimentación,60.39
Mitzy Conchita Huerta,Gollum,Machachi,0,Pública,Transporte,29.76
Mitzy Conchita Huerta,Gollum,Machachi,0,Pública,Educación,8.44
Mitzy Conchita Huerta,Gollum,Machachi,0,Pública,Ocio y personales,20.82
Mitzy Conchita Huerta,Gollum,Machachi,0,Pública,Otros,9.58
Andrés Anaya,Lozano,La Concordia,0,Pública,Vivienda,71.06
Andrés Anaya,Lozano,La Concordia,0,Pública,Alimentación,62.45
Andrés Anaya,Lozano,La Concordia,0,Pública,Transporte,29.52
Andrés Anaya,Lozano,La Concordia,0,Pública,Educación,16.84
Andrés Anaya,Lozano,La Concordia,0,Pública,Ocio y personales,27.05
Andrés Anaya,Lozano,La Concordia,0,Pública,Otros,11.51
Benito Carmen Reynoso,Elizondo, Montalvo,0,Privada,Vivienda,75.63
Benito Carmen Reynoso,Elizondo, Montalvo,0,Privada,Alimentación,59.49
Benito Carmen Reynoso,Elizondo, Montalvo,0,Privada,Transporte,26.57
Benito Carmen Reynoso,Elizondo, Montalvo,0,Privada,Educación,12.75
Benito Carmen Reynoso,Elizondo, Montalvo,0,Privada,Ocio y personales,26.44
Benito Carmen Reynoso,Elizondo, Montalvo,0,Privada,Otros,25.01
Charo,Gimenez, Catamayo,0,Pública,Vivienda,158.33
Charo,Gimenez, Catamayo,0,Pública,Alimentación,80.49
Charo,Gimenez, Catamayo,0,Pública,Transporte,75.5
Charo,Gimenez, Catamayo,0,Pública,Educación,53.39
Charo,Gimenez, Catamayo,0,Pública,Ocio y personales,47.66
Charo,Gimenez, Catamayo,0,Pública,Otros,34.29
Lucas Benjamin,Soria, Pedernales,0,Pública,Vivienda,283.05
Lucas Benjamin,Soria, Pedernales,0,Pública,Alimentación,206.6
Lucas Benjamin,Soria, Pedernales,0,Pública,Transporte,56.34
Lucas Benjamin,Soria, Pedernales,0,Pública,Educación,54.58
Lucas Benjamin,Soria, Pedernales,0,Pública,Ocio y personales,79.32
Lucas Benjamin,Soria, Pedernales,0,Pública,Otros,41.68
Ian Victoria,Rodriguez,Ibarra,0,Pública,Vivienda,120.61
Ian Victoria,Rodriguez,Ibarra,0,Pública,Alimentación,91.58
Ian Victoria,Rodriguez,Ibarra,0,Pública,Transporte,30.84
Ian Victoria,Rodriguez,Ibarra,0,Pública,Educación,37.46
Ian Victoria,Rodriguez,Ibarra,0,Pública,Ocio y personales,54.11
Ian Victoria,Rodriguez,Ibarra,0,Pública,Otros,22.94
Elena,Benitez, Portoviejo,0,Pública,Vivienda,57.2
Elena,Benitez, Portoviejo,0,Pública,Alimentación,45.24
Elena,Benitez, Portoviejo,0,Pública,Transporte,17.85
Elena,Benitez, Portoviejo,0,Pública,Educación,20.06
Elena,Benitez, Portoviejo,0,Pública,Ocio y personales,16.88
Elena,Benitez, Portoviejo,0,Pública,Otros,24.81
Felipe,Salcedo, Velasco Ibarra,0,Pública,Vivienda,63.66
Felipe,Salcedo, Velasco Ibarra,0,Pública,Alimentación,69.48
Felipe,Salcedo, Velasco Ibarra,0,Pública,Transporte,56.72
Felipe,Salcedo, Velasco Ibarra,0,Pública,Educación,22.7
Felipe,Salcedo, Velasco Ibarra,0,Pública,Ocio y personales,37.56
Felipe,Salcedo, Velasco Ibarra,0,Pública,Otros,72.81
Sr(a). Timoteo,Franco,Puerto Baquerizo Moreno,0,Privada,Vivienda,57.06
Sr(a). Timoteo,Franco,Puerto Baquerizo Moreno,0,Privada,Alimentación,42.87
Sr(a). Timoteo,Franco,Puerto Baquerizo Moreno,0,Privada,Transporte,29.24
Sr(a). Timoteo,Franco,Puerto Baquerizo Moreno,0,Privada,Educación,18.11
Sr(a). Timoteo,Franco,Puerto Baquerizo Moreno,0,Privada,Ocio y personales,12.98
Sr(a). Timoteo,Franco,Puerto Baquerizo Moreno,0,Privada,Otros,13.77
María,Bastidas, San Miguel de Los Bancos,0,Pública,Vivienda,120.54
María,Bastidas, San Miguel de Los Bancos,0,Pública,Alimentación,84.21
María,Bastidas, San Miguel de Los Bancos,0,Pública,Transporte,33.57
María,Bastidas, San Miguel de Los Bancos,0,Pública,Educación,22.56
María,Bastidas, San Miguel de Los Bancos,0,Pública,Ocio y personales,62.25
María,Bastidas, San Miguel de Los Bancos,0,Pública,Otros,18.96
Encarnacion,Valle, Santo Domingo,1,Privada,Vivienda,232.64
Encarnacion,Valle, Santo Domingo,1,Privada,Alimentación,171.18
Encarnacion,Valle, Santo Domingo,1,Privada,Transporte,133.29
Encarnacion,Valle, Santo Domingo,1,Privada,Educación,67.86
Encarnacion,Valle, Santo Domingo,1,Privada,Ocio y personales,104.84
Encarnacion,Valle, Santo Domingo,1,Privada,Otros,77.87
Renzo Juan Ignacio Sanchez,Perez,Tena,0,Pública,Vivienda,154.75
Renzo Juan Ignacio Sanchez,Perez,Tena,0,Pública,Alimentación,90.22
Renzo Juan Ignacio Sanchez,Perez,Tena,0,Pública,Transporte,26.45
Renzo Juan Ignacio Sanchez,Perez,Tena,0,Pública,Educación,33.28
Renzo Juan Ignacio Sanchez,Perez,Tena,0,Pública,Ocio y personales,40.86
Renzo Juan Ignacio Sanchez,Perez,Tena,0,Pública,Otros,25.12
Ana Homero Perea,Ochoa, Alausí,0,Pública,Vivienda,106.45
Ana Homero Perea,Ochoa, Alausí,0,Pública,Alimentación,55.63
Ana Homero Perea,Ochoa, Alausí,0,Pública,Transporte,36.0
Ana Homero Perea,Ochoa, Alausí,0,Pública,Educación,30.07
Ana Homero Perea,Ochoa, Alausí,0,Pública,Ocio y personales,58.35
Ana Homero Perea,Ochoa, Alausí,0,Pública,Otros,27.57
Cornelio Briseño,Miramontes, Santa Ana,1,Privada,Vivienda,250.88
Cornelio Briseño,Miramontes, Santa Ana,1,Privada,Alimentación,131.73
Cornelio Briseño,Miramontes, Santa Ana,1,Privada,Transporte,85.01
Cornelio Briseño,Miramontes, Santa Ana,1,Privada,Educación,16.65
Cornelio Briseño,Miramontes, Santa Ana,1,Privada,Ocio y personales,39.35
Cornelio Briseño,Miramontes, Santa Ana,1,Privada,Otros,129.23
Sofía Gonzalo Lopez,Perez,Ibarra,0,Pública,Vivienda,56.34
Sofía Gonzalo Lopez,Perez,Ibarra,0,Pública,Alimentación,49.93
Sofía Gonzalo Lopez,Perez,Ibarra,0,Pública,Transporte,15.9
Sofía Gonzalo Lopez,Perez,Ibarra,0,Pública,Educación,18.06
Sofía Gonzalo Lopez,Perez,Ibarra,0,Pública,Ocio y personales,52.87
Sofía Gonzalo Lopez,Perez,Ibarra,0,Pública,Otros,10.35
Leonor Lebrón,Leyva, Colimes,0,Pública,Vivienda,106.58
Leonor Lebrón,Leyva, Colimes,0,Pública,Alimentación,76.6
Leonor Lebrón,Leyva, Colimes,0,Pública,Transporte,46.11
Leonor Lebrón,Leyva, Colimes,0,Pública,Educación,18.18
Leonor Lebrón,Leyva, Colimes,0,Pública,Ocio y personales,33.47
Leonor Lebrón,Leyva, Colimes,0,Pública,Otros,37.13
Aureliano Ureña,Ferrán,Ventanas,0,Pública,Vivienda,130.25
Aureliano Ureña,Ferrán,Ventanas,0,Pública,Alimentación,122.49
Aureliano Ureña,Ferrán,Ventanas,0,Pública,Transporte,44.06
Aureliano Ureña,Ferrán,Ventanas,0,Pública,Educación,58.7
Aureliano Ureña,Ferrán,Ventanas,0,Pública,Ocio y personales,51.11
Aureliano Ureña,Ferrán,Ventanas,0,Pública,Otros,27.69
Brunilda,Silva,Jaramijó,0,Pública,Vivienda,46.62
Brunilda,Silva,Jaramijó,0,Pública,Alimentación,42.28
Brunilda,Silva,Jaramijó,0,Pública,Transporte,24.81
Brunilda,Silva,Jaramijó,0,Pública,Educación,27.22
Brunilda,Silva,Jaramijó,0,Pública,Ocio y personales,20.3
Brunilda,Silva,Jaramijó,0,Pública,Otros,13.11
Yolanda Portillo,González, La Libertad,0,Pública,Vivienda,178.81
Yolanda Portillo,González, La Libertad,0,Pública,Alimentación,165.74
Yolanda Portillo,González, La Libertad,0,Pública,Transporte,121.54
Yolanda Portillo,González, La Libertad,0,Pública,Educación,24.97
Yolanda Portillo,González, La Libertad,0,Pública,Ocio y personales,31.54
Yolanda Portillo,González, La Libertad,0,Pública,Otros,42.77
Claudia Margarita Gutiérrez,Pulido, San Miguel,0,Pública,Vivienda,91.96
Claudia Margarita Gutiérrez,Pulido, San Miguel,0,Pública,Alimentación,92.66
Claudia Margarita Gutiérrez,Pulido, San Miguel,0,Pública,Transporte,55.32
Claudia Margarita Gutiérrez,Pulido, San Miguel,0,Pública,Educación,32.53
Claudia Margarita Gutiérrez,Pulido, San Miguel,0,Pública,Ocio y personales,65.5
Claudia Margarita Gutiérrez,Pulido, San Miguel,0,Pública,Otros,18.19
Óliver Sierra,Lebrón, Quevedo,0,Pública,Vivienda,94.56
Óliver Sierra,Lebrón, Quevedo,0,Pública,Alimentación,133.49
Óliver Sierra,Lebrón, Quevedo,0,Pública,Transporte,34.8
Óliver Sierra,Lebrón, Quevedo,0,Pública,Educación,31.79
Óliver Sierra,Lebrón, Quevedo,0,Pública,Ocio y personales,37.38
Óliver Sierra,Lebrón, Quevedo,0,Pública,Otros,34.68
Sr(a). Samuel,Ramirez, Pedro Vicente Maldonado,0,Privada,Vivienda,102.57
Sr(a). Samuel,Ramirez, Pedro Vicente Maldonado,0,Privada,Alimentación,59.69
Sr(a). Samuel,Ramirez, Pedro Vicente Maldonado,0,Privada,Transporte,42.84
Sr(a). Samuel,Ramirez, Pedro Vicente Maldonado,0,Privada,Educación,25.44
Sr(a). Samuel,Ramirez, Pedro Vicente Maldonado,0,Privada,Ocio y personales,51.71
Sr(a). Samuel,Ramirez, Pedro Vicente Maldonado,0,Privada,Otros,50.01
Soraya Cabello,Cabrero, La Troncal,0,Pública,Vivienda,201.33
Soraya Cabello,Cabrero, La Troncal,0,Pública,Alimentación,123.68
